study,seed,metric,configuration,geometric,memory,spectral,steps_requested,steps_completed,initial_loss,final_loss,best_loss,diverged,runtime_s,mean_geometric_force,mean_memory_force,mean_spectral_force
architecture,24,control,G1M0S0,1,0,0,300,300,-1.5457882535196374,-33.1987180009677,-33.19871800057564,0,0.2550304999895161,0.02299139208643687,0.0,0.0
architecture,24,control,G1M0S1,1,0,1,300,300,-1.5457882535196374,-33.19871787413239,-33.19871787483754,0,0.4599249000020791,0.022982979562297168,0.0,0.00141873125450376
architecture,24,control,G1M1S0,1,1,0,300,300,-1.5457882535196374,-33.19871800505951,-33.198718005057486,0,0.246756299995468,0.025753351011302092,0.2452920949978677,0.0
architecture,24,control,G1M1S1,1,1,1,300,300,-1.5457882535196374,-33.19871789811639,-33.19871790311542,0,0.5049426000041422,0.025745009527130186,0.2453060429099714,0.0014264898523607553
architecture,24,hessian,G0M0S0,0,0,0,300,300,-1.5457882535196374,-33.198718005076955,-33.198718005076955,0,0.07502089999616146,0.0,0.0,0.0
architecture,24,hessian,G0M0S1,0,0,1,300,300,-1.5457882535196374,-33.19871743100203,-33.1987174310019,0,0.31799329999194015,0.0,0.0,0.003299522394201875
architecture,24,hessian,G0M1S0,0,1,0,300,300,-1.5457882535196374,-33.19871800507696,-33.198718005076984,0,0.07467429999087472,0.0,0.053753089190392206,0.0
architecture,24,hessian,G0M1S1,0,1,1,300,300,-1.5457882535196374,-33.198717558254025,-33.19871755862273,0,0.31919189999462105,0.0,0.05396039605348077,0.0032724855459142165
architecture,24,hessian,G1M0S0,1,0,0,300,300,-1.5457882535196374,-33.198718005076955,-33.19871800507696,0,0.22572140001284424,0.11055371229225837,0.0,0.0
architecture,24,hessian,G1M0S1,1,0,1,300,300,-1.5457882535196374,-33.198717430960656,-33.19871743095815,0,0.43103449999762233,0.10766491812285783,0.0,0.0034881288018609163
architecture,24,hessian,G1M1S0,1,1,0,300,300,-1.5457882535196374,-33.19871800507697,-33.198718005076984,0,0.2246759999979986,0.11847396561862948,0.04892052969648764,0.0
architecture,24,hessian,G1M1S1,1,1,1,300,300,-1.5457882535196374,-33.19871755825372,-33.198717558253705,0,0.45112610000069253,0.11716513735639993,0.04940499084528616,0.0034901166181850575
architecture,25,control,G0M0S0,0,0,0,300,300,-5.5461531720680295,-33.198718003491145,-33.19871800333707,0,0.08911049999005627,0.0,0.0,0.0
architecture,25,control,G0M0S1,0,0,1,300,300,-5.5461531720680295,-33.198717872780165,-33.19871787583092,0,0.2976059999928111,0.0,0.0,0.0013783674775994844
architecture,25,control,G0M1S0,0,1,0,300,300,-5.5461531720680295,-33.19871800507146,-33.19871800507081,0,0.08368799999880139,0.0,0.23530187982775147,0.0
architecture,25,control,G0M1S1,0,1,1,300,300,-5.5461531720680295,-33.198717897912005,-33.1987179040814,0,0.3105918999935966,0.0,0.23532327108427206,0.0013886807381083485
architecture,25,control,G1M0S0,1,0,0,300,300,-5.5461531720680295,-33.19871800357631,-33.198718003430606,0,0.253695700012031,0.018513618812668716,0.0,0.0
architecture,25,control,G1M0S1,1,0,1,300,300,-5.5461531720680295,-33.19871787265573,-33.198717875818396,0,0.4564020999969216,0.018511064033454414,0.0,0.0013789213094831513
architecture,25,control,G1M1S0,1,1,0,300,300,-5.5461531720680295,-33.198718005071804,-33.19871800507119,0,0.22976609999022912,0.02088175137335309,0.2335198531833791,0.0
architecture,25,control,G1M1S1,1,1,1,300,300,-5.5461531720680295,-33.19871789790079,-33.19871790406437,0,0.4304575999994995,0.020879162848308788,0.23354157876382062,0.001389218302085154
architecture,25,hessian,G0M0S0,0,0,0,300,300,-5.5461531720680295,-33.19871800507697,-33.19871800507697,0,0.07520750000549015,0.0,0.0,0.0
architecture,25,hessian,G0M0S1,0,0,1,300,300,-5.5461531720680295,-33.198717431024264,-33.19871746054748,0,0.27398269998957403,0.0,0.0,0.003041415427831034
architecture,25,hessian,G0M1S0,0,1,0,300,300,-5.5461531720680295,-33.19871800507697,-33.19871800507698,0,0.08013589998881798,0.0,0.042151985605712414,0.0
architecture,25,hessian,G0M1S1,0,1,1,300,300,-5.5461531720680295,-33.19871755825429,-33.19871762450929,0,0.2785315999935847,0.0,0.04231459639700697,0.0030444397191908518
architecture,25,hessian,G1M0S0,1,0,0,300,300,-5.5461531720680295,-33.19871800507697,-33.19871800507697,0,0.22113430000899825,0.028044591785594868,0.0,0.0
architecture,25,hessian,G1M0S1,1,0,1,300,300,-5.5461531720680295,-33.1987174310088,-33.19871743332257,0,0.43572959999437444,0.02796317374445514,0.0,0.00303049488367793
architecture,25,hessian,G1M1S0,1,1,0,300,300,-5.5461531720680295,-33.198718005076955,-33.198718005076984,0,0.21550229999411386,0.03627170111891802,0.031567598825228006,0.0
architecture,25,hessian,G1M1S1,1,1,1,300,300,-5.5461531720680295,-33.198717558254096,-33.19871757717971,0,0.3992604999948526,0.03615589019443574,0.0317897751779795,0.003010849757613554
architecture,26,control,G0M0S0,0,0,0,300,300,-0.3830590467172863,-33.198717804536905,-33.198717785460445,0,0.07217169999785256,0.0,0.0,0.0
architecture,26,control,G0M0S1,0,0,1,300,300,-0.3830590467172863,-33.19871774357749,-33.19871772817396,0,0.3415259000030346,0.0,0.0,0.0014118662262932534
