seed,metric,configuration,step,loss
30,control,G0M1S1,75,-17.67696744085157
30,control,G0M1S1,150,-18.987748071424374
30,control,G0M1S1,225,-19.000624982626515
30,control,G0M1S1,299,-19.000755973186518
30,control,G1M0S0,0,-1.2359138362024136
30,control,G1M0S0,75,-17.148571943625075
30,control,G1M0S0,150,-18.962847767208462
30,control,G1M0S0,225,-19.000062433097327
30,control,G1M0S0,299,-19.00074103140508
30,control,G1M0S1,0,-1.2359138362024136
30,control,G1M0S1,75,-17.148814701955388
30,control,G1M0S1,150,-18.962894518388048
30,control,G1M0S1,225,-19.0000680447715
30,control,G1M0S1,299,-19.000741795520796
30,control,G1M1S0,0,-1.2359138362024136
30,control,G1M1S0,75,-17.720269555955998
30,control,G1M1S0,150,-18.9881839095984
30,control,G1M1S0,225,-19.000627018804874
30,control,G1M1S0,299,-19.000755861080304
30,control,G1M1S1,0,-1.2359138362024136
30,control,G1M1S1,75,-17.72057098221264
30,control,G1M1S1,150,-18.98820686165673
30,control,G1M1S1,225,-19.00062909742519
30,control,G1M1S1,299,-19.000756021432938
30,hessian,G0M0S0,0,-1.2359138362024136
30,hessian,G0M0S0,75,-18.999517116308102
30,hessian,G0M0S0,150,-19.000757256854143
30,hessian,G0M0S0,225,-19.000757521686875
30,hessian,G0M0S0,299,-19.000757521744024
30,hessian,G0M0S1,0,-1.2359138362024136
30,hessian,G0M0S1,75,-18.999523971225894
30,hessian,G0M0S1,150,-19.000750527879685
30,hessian,G0M0S1,225,-19.000750756380807
30,hessian,G0M0S1,299,-19.000750756593586
30,hessian,G0M1S0,0,-1.2359138362024136
30,hessian,G0M1S0,75,-19.00052174914913
30,hessian,G0M1S0,150,-19.000757518056023
30,hessian,G0M1S0,225,-19.00075752174399
30,hessian,G0M1S0,299,-19.00075752174403
30,hessian,G0M1S1,0,-1.2359138362024136
30,hessian,G0M1S1,75,-19.000621851306615
30,hessian,G0M1S1,150,-19.00075239113996
30,hessian,G0M1S1,225,-19.000752259903493
30,hessian,G0M1S1,299,-19.000752259355846
30,hessian,G1M0S0,0,-1.2359138362024136
30,hessian,G1M0S0,75,-18.999817396310636
30,hessian,G1M0S0,150,-19.000757318108636
30,hessian,G1M0S0,225,-19.000757521699256
30,hessian,G1M0S0,299,-19.000757521744024
30,hessian,G1M0S1,0,-1.2359138362024136
30,hessian,G1M0S1,75,-18.999773126591425
30,hessian,G1M0S1,150,-19.000749917198217
30,hessian,G1M0S1,225,-19.00075074602788
30,hessian,G1M0S1,299,-19.000750756423617
30,hessian,G1M1S0,0,-1.2359138362024136
30,hessian,G1M1S0,75,-25.287181327922408
30,hessian,G1M1S0,150,-25.29020676947227
30,hessian,G1M1S0,225,-25.290206813664735
30,hessian,G1M1S0,299,-25.29020681366536
30,hessian,G1M1S1,0,-1.2359138362024136
30,hessian,G1M1S1,75,-25.2866039012506
30,hessian,G1M1S1,150,-25.290192483677142
30,hessian,G1M1S1,225,-25.29019314822937
30,hessian,G1M1S1,299,-25.290193150774524
31,control,G0M0S0,0,-1.5255675283269643
31,control,G0M0S0,75,-19.64367583902788
31,control,G0M0S0,150,-24.34338587172293
31,control,G0M0S0,225,-24.520777548082307
31,control,G0M0S0,299,-24.769747737294196
31,control,G0M0S1,0,-1.5255675283269643
31,control,G0M0S1,75,-19.642348916969826
31,control,G0M0S1,150,-24.343698860070447
31,control,G0M0S1,225,-24.521330550283736
31,control,G0M0S1,299,-24.770609872840353
31,control,G0M1S0,0,-1.5255675283269643
31,control,G0M1S0,75,-21.185163893391355
31,control,G0M1S0,150,-24.411497652025464
31,control,G0M1S0,225,-24.62863312676009
31,control,G0M1S0,299,-24.960790125731002
31,control,G0M1S1,0,-1.5255675283269643
31,control,G0M1S1,75,-21.184855966892357
31,control,G0M1S1,150,-24.411797172898687
31,control,G0M1S1,225,-24.62923725483247
31,control,G0M1S1,299,-24.961467824338882
31,control,G1M0S0,0,-1.5255675283269643
31,control,G1M0S0,75,-19.76107756763259
31,control,G1M0S0,150,-24.33929515423642
31,control,G1M0S0,225,-24.512506819873494
31,control,G1M0S0,299,-24.756939674595678
31,control,G1M0S1,0,-1.5255675283269643
31,control,G1M0S1,75,-19.759951611138348
31,control,G1M0S1,150,-24.339605720056525
31,control,G1M0S1,225,-24.513056541431382
31,control,G1M0S1,299,-24.7578152805509
31,control,G1M1S0,0,-1.5255675283269643
31,control,G1M1S0,75,-21.25375825566495
31,control,G1M1S0,150,-24.405546338102464
31,control,G1M1S0,225,-24.617396986155043
31,control,G1M1S0,299,-24.94732751519701
31,control,G1M1S1,0,-1.5255675283269643
31,control,G1M1S1,75,-21.253594325335854
31,control,G1M1S1,150,-24.405843500081517
31,control,G1M1S1,225,-24.618003201345942
31,control,G1M1S1,299,-24.948035676595758
31,hessian,G0M0S0,0,-1.5255675283269643
31,hessian,G0M0S0,75,-33.19700644220481
31,hessian,G0M0S0,150,-33.198717647352176
31,hessian,G0M0S0,225,-33.19871800500158
31,hessian,G0M0S0,299,-33.19871800507695
31,hessian,G0M0S1,0,-1.5255675283269643
31,hessian,G0M0S1,75,-33.196983543589724
31,hessian,G0M0S1,150,-33.198716800609944
31,hessian,G0M0S1,225,-33.19871742687175
31,hessian,G0M0S1,299,-33.19871743094012
31,hessian,G0M1S0,0,-1.5255675283269643
31,hessian,G0M1S0,75,-33.19849634178375
31,hessian,G0M1S0,150,-33.198718001805396
31,hessian,G0M1S0,225,-33.19871800507692
31,hessian,G0M1S0,299,-33.198718005076955
31,hessian,G0M1S1,0,-1.5255675283269643
31,hessian,G0M1S1,75,-33.198487196743194
31,hessian,G0M1S1,150,-33.19871752416299
31,hessian,G0M1S1,225,-33.19871755813152
31,hessian,G0M1S1,299,-33.198717558253485
31,hessian,G1M0S0,0,-1.5255675283269643
31,hessian,G1M0S0,75,-33.12753335020231
31,hessian,G1M0S0,150,-33.19870137536074
31,hessian,G1M0S0,225,-33.198718001631256
31,hessian,G1M0S0,299,-33.19871800507616
31,hessian,G1M0S1,0,-1.5255675283269643
31,hessian,G1M0S1,75,-33.096707773690426
31,hessian,G1M0S1,150,-33.1986937854895
31,hessian,G1M0S1,225,-33.1987174411669
31,hessian,G1M0S1,299,-33.1987174312449
31,hessian,G1M1S0,0,-1.5255675283269643
31,hessian,G1M1S0,75,-33.136335992359236
31,hessian,G1M1S0,150,-33.19871690872959
31,hessian,G1M1S0,225,-33.19871800506131
31,hessian,G1M1S0,299,-33.19871800507697
31,hessian,G1M1S1,0,-1.5255675283269643
31,hessian,G1M1S1,75,-33.13321459286398
31,hessian,G1M1S1,150,-33.198716681700375
31,hessian,G1M1S1,225,-33.19871755942213
31,hessian,G1M1S1,299,-33.19871755825909
32,control,G0M0S0,0,-1.0424254224070364
32,control,G0M0S0,75,-16.5857449461183
32,control,G0M0S0,150,-25.23918914346011
32,control,G0M0S0,225,-25.288361299802574
32,control,G0M0S0,299,-25.29000376087526
32,control,G0M0S1,0,-1.0424254224070364
32,control,G0M0S1,75,-16.585538611135604
32,control,G0M0S1,150,-25.23924002061623
32,control,G0M0S1,225,-25.28835905735221
32,control,G0M0S1,299,-25.29000206105347
32,control,G0M1S0,0,-1.0424254224070364
32,control,G0M1S0,75,-18.900821834568042
32,control,G0M1S0,150,-25.275776654897278
32,control,G0M1S0,225,-25.289325993668275
32,control,G0M1S0,299,-25.2901389257683
32,control,G0M1S1,0,-1.0424254224070364
32,control,G0M1S1,75,-18.900720744335533
32,control,G0M1S1,150,-25.275791759773753
32,control,G0M1S1,225,-25.289323378038286
32,control,G0M1S1,299,-25.290137966752823
32,control,G1M0S0,0,-1.0424254224070364
32,control,G1M0S0,75,-16.676415026111165
32,control,G1M0S0,150,-25.24178834083014
32,control,G1M0S0,225,-25.28842279394687
32,control,G1M0S0,299,-25.290010704007635
32,control,G1M0S1,0,-1.0424254224070364
32,control,G1M0S1,75,-16.67621024375637
32,control,G1M0S1,150,-25.24183789351547
32,control,G1M0S1,225,-25.288420541454244
32,control,G1M0S1,299,-25.290009029312092
32,control,G1M1S0,0,-1.0424254224070364
32,control,G1M1S0,75,-19.00814049802946
32,control,G1M1S0,150,-25.27645415800115
32,control,G1M1S0,225,-25.28935891826486
32,control,G1M1S0,299,-25.290141536596693
32,control,G1M1S1,0,-1.0424254224070364
32,control,G1M1S1,75,-19.008040953654408
32,control,G1M1S1,150,-25.276468533029284
32,control,G1M1S1,225,-25.289356338552807
32,control,G1M1S1,299,-25.290140593753236
32,hessian,G0M0S0,0,-1.0424254224070364
32,hessian,G0M0S0,75,-25.28881678548214
32,hessian,G0M0S0,150,-25.290206511376002
32,hessian,G0M0S0,225,-25.290206813598413
32,hessian,G0M0S0,299,-25.29020681366534
32,hessian,G0M0S1,0,-1.0424254224070364
32,hessian,G0M0S1,75,-25.2889410438285
32,hessian,G0M0S1,150,-25.29019148763887
32,hessian,G0M0S1,225,-25.29018928529321
32,hessian,G0M0S1,299,-25.290189244595922
32,hessian,G0M1S0,0,-1.0424254224070364
32,hessian,G0M1S0,75,-25.290025043373866
32,hessian,G0M1S0,150,-25.290206810765767
32,hessian,G0M1S0,225,-25.290206813665314
32,hessian,G0M1S0,299,-25.290206813665364
32,hessian,G0M1S1,0,-1.0424254224070364
32,hessian,G0M1S1,75,-25.29006186923083
32,hessian,G0M1S1,150,-25.290193393402447
32,hessian,G0M1S1,225,-25.290193151946728
32,hessian,G0M1S1,299,-25.290193150792145
32,hessian,G1M0S0,0,-1.0424254224070364
32,hessian,G1M0S0,75,-25.289227155842344
32,hessian,G1M0S0,150,-25.29020659182136
32,hessian,G1M0S0,225,-25.290206813614073
32,hessian,G1M0S0,299,-25.290206813665343
32,hessian,G1M0S1,0,-1.0424254224070364
32,hessian,G1M0S1,75,-25.289352621551302
32,hessian,G1M0S1,150,-25.290191674836702
32,hessian,G1M0S1,225,-25.290189287558988
32,hessian,G1M0S1,299,-25.290189244642427
32,hessian,G1M1S0,0,-1.0424254224070364
32,hessian,G1M1S0,75,-25.29008435084596
32,hessian,G1M1S0,150,-25.290206811504877
32,hessian,G1M1S0,225,-25.290206813665318
32,hessian,G1M1S0,299,-25.29020681366536
32,hessian,G1M1S1,0,-1.0424254224070364
32,hessian,G1M1S1,75,-25.29012334430336
32,hessian,G1M1S1,150,-25.290193415118672
32,hessian,G1M1S1,225,-25.290193152073073
32,hessian,G1M1S1,299,-25.290193150792913
33,control,G0M0S0,0,-3.0512495249540916
33,control,G0M0S0,75,-23.85394059452096
33,control,G0M0S0,150,-25.26205681144422
33,control,G0M0S0,225,-25.286712564961228
33,control,G0M0S0,299,-25.289808639512867
33,control,G0M0S1,0,-3.0512495249540916
33,control,G0M0S1,75,-23.854345999154617
33,control,G0M0S1,150,-25.26207640139875
33,control,G0M0S1,225,-25.28670815924171
33,control,G0M0S1,299,-25.28980629039677
33,control,G0M1S0,0,-3.0512495249540916
33,control,G0M1S0,75,-24.544934037981463
33,control,G0M1S0,150,-25.273959047049054
33,control,G0M1S0,225,-25.288787657992476
33,control,G0M1S0,299,-25.29009596325955
33,control,G0M1S1,0,-3.0512495249540916
33,control,G0M1S1,75,-24.54526106733005
33,control,G0M1S1,150,-25.27396320608215
33,control,G0M1S1,225,-25.28878445442435
33,control,G0M1S1,299,-25.2900947822314
33,control,G1M0S0,0,-3.0512495249540916
33,control,G1M0S0,75,-23.8928248478367
33,control,G1M0S0,150,-25.262012556369843
33,control,G1M0S0,225,-25.286698972034486
33,control,G1M0S0,299,-25.289807160335464
33,control,G1M0S1,0,-3.0512495249540916
33,control,G1M0S1,75,-23.89324155811343
33,control,G1M0S1,150,-25.262031718482106
33,control,G1M0S1,225,-25.286694523446833
33,control,G1M0S1,299,-25.289804803435935
33,control,G1M1S0,0,-3.0512495249540916
33,control,G1M1S0,75,-24.570939224770214
33,control,G1M1S0,150,-25.273899269299474
33,control,G1M1S0,225,-25.28878261799695
33,control,G1M1S0,299,-25.290095590432724
33,control,G1M1S1,0,-3.0512495249540916
33,control,G1M1S1,75,-24.571267091242444
33,control,G1M1S1,150,-25.273903235006948
33,control,G1M1S1,225,-25.288779396690437
33,control,G1M1S1,299,-25.290094406600772
33,hessian,G0M0S0,0,-3.0512495249540916
33,hessian,G0M0S0,75,-25.288626759712518
33,hessian,G0M0S0,150,-25.290206485486646
33,hessian,G0M0S0,225,-25.29020681359656
33,hessian,G0M0S0,299,-25.290206813665336
33,hessian,G0M0S1,0,-3.0512495249540916
33,hessian,G0M0S1,75,-25.288680161664768
33,hessian,G0M0S1,150,-25.290189162907456
33,hessian,G0M0S1,225,-25.290189246039493
33,hessian,G0M0S1,299,-25.290189243892446
33,hessian,G0M1S0,0,-3.0512495249540916
33,hessian,G0M1S0,75,-25.290020124309628
33,hessian,G0M1S0,150,-25.290206810968336
33,hessian,G0M1S0,225,-25.290206813665314
33,hessian,G0M1S0,299,-25.29020681366535
33,hessian,G0M1S1,0,-3.0512495249540916
33,hessian,G0M1S1,75,-25.290020280651767
33,hessian,G0M1S1,150,-25.290193174447214
33,hessian,G0M1S1,225,-25.290193150808513
33,hessian,G0M1S1,299,-25.29019315078584
33,hessian,G1M0S0,0,-3.0512495249540916
33,hessian,G1M0S0,75,-33.196655532079895
33,hessian,G1M0S0,150,-33.1987175794484
33,hessian,G1M0S0,225,-33.19871800498794
33,hessian,G1M0S0,299,-33.198718005076955
33,hessian,G1M0S1,0,-3.0512495249540916
33,hessian,G1M0S1,75,-33.196706223914546
33,hessian,G1M0S1,150,-33.19871693716611
33,hessian,G1M0S1,225,-33.19871742963596
33,hessian,G1M0S1,299,-33.19871743098261
33,hessian,G1M1S0,0,-3.0512495249540916
33,hessian,G1M1S0,75,-33.19839526267816
33,hessian,G1M1S0,150,-33.19871800044194
33,hessian,G1M1S0,225,-33.1987180050769
33,hessian,G1M1S0,299,-33.19871800507697
33,hessian,G1M1S1,0,-3.0512495249540916
33,hessian,G1M1S1,75,-33.19838322055986
33,hessian,G1M1S1,150,-33.198717540659274
33,hessian,G1M1S1,225,-33.19871755819892
33,hessian,G1M1S1,299,-33.19871755825376
34,control,G0M0S0,0,-0.8998558081542849
34,control,G0M0S0,75,-15.201094600067517
34,control,G0M0S0,150,-18.56686884247074
34,control,G0M0S0,225,-18.990568626632655
34,control,G0M0S0,299,-19.00052933710116
34,control,G0M0S1,0,-0.8998558081542849
34,control,G0M0S1,75,-15.200418991659271
34,control,G0M0S1,150,-18.56675412578873
34,control,G0M0S1,225,-18.990581561753608
34,control,G0M0S1,299,-19.00053225003729
34,control,G0M1S0,0,-0.8998558081542849
34,control,G0M1S0,75,-15.746417973488413
34,control,G0M1S0,150,-18.80953406177883
34,control,G0M1S0,225,-18.998681651436176
34,control,G0M1S0,299,-19.00073225534241
34,control,G0M1S1,0,-0.8998558081542849
34,control,G0M1S1,75,-15.745859128701266
34,control,G0M1S1,150,-18.80949436205649
34,control,G0M1S1,225,-18.99868839044259
34,control,G0M1S1,299,-19.00073309552173
34,control,G1M0S0,0,-0.8998558081542849
34,control,G1M0S0,75,-15.246435910900269
34,control,G1M0S0,150,-18.579797673782384
34,control,G1M0S0,225,-18.99096197600809
34,control,G1M0S0,299,-19.000537843538577
34,control,G1M0S1,0,-0.8998558081542849
34,control,G1M0S1,75,-15.245765118658042
34,control,G1M0S1,150,-18.579685243078675
34,control,G1M0S1,225,-18.990974760376602
34,control,G1M0S1,299,-19.00054070208841
34,control,G1M1S0,0,-0.8998558081542849
34,control,G1M1S0,75,-15.789470327726539
34,control,G1M1S0,150,-18.816964039769672
34,control,G1M1S0,225,-18.998772340475856
34,control,G1M1S0,299,-19.00073332899707
34,control,G1M1S1,0,-0.8998558081542849
34,control,G1M1S1,75,-15.788913464968616
34,control,G1M1S1,150,-18.81692595412591
34,control,G1M1S1,225,-18.998778953612288
34,control,G1M1S1,299,-19.000734149661593
34,hessian,G0M0S0,0,-0.8998558081542849
34,hessian,G0M0S0,75,-18.998153222734526
34,hessian,G0M0S0,150,-19.000756959816268
34,hessian,G0M0S0,225,-19.00075752162101
34,hessian,G0M0S0,299,-19.000757521744006
34,hessian,G0M0S1,0,-0.8998558081542849
34,hessian,G0M0S1,75,-18.998073238482714
34,hessian,G0M0S1,150,-19.0007492460855
34,hessian,G0M0S1,225,-19.000750741081845
34,hessian,G0M0S1,299,-19.000750756342644
34,hessian,G0M1S0,0,-0.8998558081542849
34,hessian,G0M1S0,75,-19.00039591602938
34,hessian,G0M1S0,150,-19.00075751607667
34,hessian,G0M1S0,225,-19.000757521743953
34,hessian,G0M1S0,299,-19.000757521744045
34,hessian,G0M1S1,0,-0.8998558081542849
34,hessian,G0M1S1,75,-19.000373488504156
34,hessian,G0M1S1,150,-19.000752175135286
34,hessian,G0M1S1,225,-19.000752258984157
34,hessian,G0M1S1,299,-19.000752259351582
34,hessian,G1M0S0,0,-0.8998558081542849
34,hessian,G1M0S0,75,-18.99838560032992
34,hessian,G1M0S0,150,-19.000757009507733
34,hessian,G1M0S0,225,-19.000757521631016
34,hessian,G1M0S0,299,-19.000757521744013
34,hessian,G1M0S1,0,-0.8998558081542849
34,hessian,G1M0S1,75,-18.998257094119346
34,hessian,G1M0S1,150,-19.000748736906186
34,hessian,G1M0S1,225,-19.000750732798853
34,hessian,G1M0S1,299,-19.000750756211193
34,hessian,G1M1S0,0,-0.8998558081542849
34,hessian,G1M1S0,75,-19.0004893486179
34,hessian,G1M1S0,150,-19.00075751749492
34,hessian,G1M1S0,225,-19.000757521743978
34,hessian,G1M1S0,299,-19.00075752174403
34,hessian,G1M1S1,0,-0.8998558081542849
34,hessian,G1M1S1,75,-19.000445773860946
34,hessian,G1M1S1,150,-19.000752109176037
34,hessian,G1M1S1,225,-19.000752258713316
34,hessian,G1M1S1,299,-19.00075225935038
35,control,G0M0S0,0,-0.2007907559313623
35,control,G0M0S0,75,-17.788274909383066
35,control,G0M0S0,150,-18.635362190248415
35,control,G0M0S0,225,-19.13570851655358
35,control,G0M0S0,299,-24.79017845401273
35,control,G0M0S1,0,-0.2007907559313623
35,control,G0M0S1,75,-17.78778053481876
35,control,G0M0S1,150,-18.635175977310787
35,control,G0M0S1,225,-19.13470498347872
35,control,G0M0S1,299,-24.77875185306647
35,control,G0M1S0,0,-0.2007907559313623
35,control,G0M1S0,75,-18.15283828149353
35,control,G0M1S0,150,-18.68086367899978
35,control,G0M1S0,225,-19.718763586129114
35,control,G0M1S0,299,-30.850702347918528
35,control,G0M1S1,0,-0.2007907559313623
35,control,G0M1S1,75,-18.15252832804456
35,control,G0M1S1,150,-18.680644784065194
35,control,G0M1S1,225,-19.716710683588897
35,control,G0M1S1,299,-30.842913655398394
35,control,G1M0S0,0,-0.2007907559313623
35,control,G1M0S0,75,-17.83086068065515
35,control,G1M0S0,150,-18.636238713837034
35,control,G1M0S0,225,-19.138984301622745
35,control,G1M0S0,299,-24.842367707651416
35,control,G1M0S1,0,-0.2007907559313623
35,control,G1M0S1,75,-17.830381669479966
35,control,G1M0S1,150,-18.63605405016804
35,control,G1M0S1,225,-19.137990014198888
35,control,G1M0S1,299,-24.830963476070053
35,control,G1M1S0,0,-0.2007907559313623
35,control,G1M1S0,75,-18.181665736350656
35,control,G1M1S0,150,-18.68199149182718
35,control,G1M1S0,225,-19.725037168346578
35,control,G1M1S0,299,-30.930061458437947
35,control,G1M1S1,0,-0.2007907559313623
35,control,G1M1S1,75,-18.181368261476045
35,control,G1M1S1,150,-18.681774431480225
35,control,G1M1S1,225,-19.723005431005852
35,control,G1M1S1,299,-30.922502816439724
35,hessian,G0M0S0,0,-0.2007907559313623
35,hessian,G0M0S0,75,-33.19190277108184
35,hessian,G0M0S0,150,-33.19871656910664
35,hessian,G0M0S0,225,-33.198718004780275
35,hessian,G0M0S0,299,-33.1987180050769
35,hessian,G0M0S1,0,-0.2007907559313623
35,hessian,G0M0S1,75,-33.19187343395559
35,hessian,G0M0S1,150,-33.198716269106924
35,hessian,G0M0S1,225,-33.19871743513062
35,hessian,G0M0S1,299,-33.19871743107275
35,hessian,G0M1S0,0,-0.2007907559313623
35,hessian,G0M1S0,75,-33.19658090296521
35,hessian,G0M1S0,150,-33.19871797391244
35,hessian,G0M1S0,225,-33.19871800507653
35,hessian,G0M1S0,299,-33.19871800507697
35,hessian,G0M1S1,0,-0.2007907559313623
35,hessian,G0M1S1,75,-33.19655602620172
35,hessian,G0M1S1,150,-33.1987175838373
35,hessian,G0M1S1,225,-33.19871755848059
35,hessian,G0M1S1,299,-33.19871755825497
35,hessian,G1M0S0,0,-0.2007907559313623
35,hessian,G1M0S0,75,-33.19813202002601
35,hessian,G1M0S0,150,-33.19871788329263
35,hessian,G1M0S0,225,-33.19871800505146
35,hessian,G1M0S0,299,-33.198718005076955
35,hessian,G1M0S1,0,-0.2007907559313623
35,hessian,G1M0S1,75,-33.19812595546581
35,hessian,G1M0S1,150,-33.19871723935983
35,hessian,G1M0S1,225,-33.19871742991365
35,hessian,G1M0S1,299,-33.198717430986974
35,hessian,G1M1S0,0,-0.2007907559313623
35,hessian,G1M1S0,75,-33.197945753905636
35,hessian,G1M1S0,150,-33.1987179938174
35,hessian,G1M1S0,225,-33.198718005076806
35,hessian,G1M1S0,299,-33.19871800507698
35,hessian,G1M1S1,0,-0.2007907559313623
35,hessian,G1M1S1,75,-33.19851336544278
35,hessian,G1M1S1,150,-33.198717539106056
35,hessian,G1M1S1,225,-33.19871755818889
35,hessian,G1M1S1,299,-33.19871755825373
36,control,G0M0S0,0,-3.375121209241421
36,control,G0M0S0,75,-30.597721724055226
36,control,G0M0S0,150,-33.19043202518739
36,control,G0M0S0,225,-33.19870563359901
36,control,G0M0S0,299,-33.19871798562272
36,control,G0M0S1,0,-3.375121209241421
36,control,G0M0S1,75,-30.59601611223335
36,control,G0M0S1,150,-33.19043093731925
36,control,G0M0S1,225,-33.19870587760623
36,control,G0M0S1,299,-33.198717862696974
36,control,G0M1S0,0,-3.375121209241421
36,control,G0M1S0,75,-31.686580014782898
36,control,G0M1S0,150,-33.19759217152068
36,control,G0M1S0,225,-33.198717646284706
36,control,G0M1S0,299,-33.198718004952426
36,control,G0M1S1,0,-3.375121209241421
36,control,G0M1S1,75,-31.68552914847805
36,control,G0M1S1,150,-33.197593631108106
36,control,G0M1S1,225,-33.19871759429184
36,control,G0M1S1,299,-33.198717898467294
36,control,G1M0S0,0,-3.375121209241421
36,control,G1M0S0,75,-30.683870353783185
36,control,G1M0S0,150,-33.190935753422174
36,control,G1M0S0,225,-33.1987064194288
36,control,G1M0S0,299,-33.19871798686302
36,control,G1M0S1,0,-3.375121209241421
36,control,G1M0S1,75,-30.682219562261785
36,control,G1M0S1,150,-33.19093508111989
36,control,G1M0S1,225,-33.198706652437416
36,control,G1M0S1,299,-33.19871786346347
36,control,G1M1S0,0,-3.375121209241421
36,control,G1M1S0,75,-31.751555889811282
36,control,G1M1S0,150,-33.19767992710137
36,control,G1M1S0,225,-33.19871767494756
36,control,G1M1S0,299,-33.19871800496239
36,control,G1M1S1,0,-3.375121209241421
36,control,G1M1S1,75,-31.750541132275494
36,control,G1M1S1,150,-33.19768140001384
36,control,G1M1S1,225,-33.198717620780684
36,control,G1M1S1,299,-33.198717898436826
36,hessian,G0M0S0,0,-3.375121209241421
36,hessian,G0M0S0,75,-33.19734233819773
36,hessian,G0M0S0,150,-33.19871771743979
36,hessian,G0M0S0,225,-33.19871800501638
36,hessian,G0M0S0,299,-33.19871800507695
36,hessian,G0M0S1,0,-3.375121209241421
36,hessian,G0M0S1,75,-33.1973250108069
36,hessian,G0M0S1,150,-33.19871694920482
36,hessian,G0M0S1,225,-33.198717428030335
36,hessian,G0M0S1,299,-33.198717430957814
36,hessian,G0M1S0,0,-3.375121209241421
36,hessian,G0M1S0,75,-33.19853411540637
36,hessian,G0M1S0,150,-33.198718002374406
36,hessian,G0M1S0,225,-33.19871800507693
36,hessian,G0M1S0,299,-33.19871800507697
36,hessian,G0M1S1,0,-3.375121209241421
36,hessian,G0M1S1,75,-33.19852896930627
36,hessian,G0M1S1,150,-33.19871753845248
36,hessian,G0M1S1,225,-33.19871755818404
36,hessian,G0M1S1,299,-33.19871755825372
36,hessian,G1M0S0,0,-3.375121209241421
36,hessian,G1M0S0,75,-33.19815488696837
36,hessian,G1M0S0,150,-33.19871788920169
36,hessian,G1M0S0,225,-33.198718005052946
36,hessian,G1M0S0,299,-33.19871800507695
36,hessian,G1M0S1,0,-3.375121209241421
36,hessian,G1M0S1,75,-33.19813807665821
36,hessian,G1M0S1,150,-33.198717359887894
36,hessian,G1M0S1,225,-33.198717431644006
36,hessian,G1M0S1,299,-33.19871743101374
36,hessian,G1M1S0,0,-3.375121209241421
36,hessian,G1M1S0,75,-33.1985872100159
36,hessian,G1M1S0,150,-33.19871800318592
36,hessian,G1M1S0,225,-33.19871800507694
36,hessian,G1M1S0,299,-33.198718005076955
36,hessian,G1M1S1,0,-3.375121209241421
36,hessian,G1M1S1,75,-33.19858301636512
36,hessian,G1M1S1,150,-33.198717541444495
36,hessian,G1M1S1,225,-33.19871755819348
36,hessian,G1M1S1,299,-33.198717558253755
37,control,G0M0S0,0,-3.423103078097487
37,control,G0M0S0,75,-19.857195483332152
37,control,G0M0S0,150,-30.240050777136194
37,control,G0M0S0,225,-33.19278368743606
37,control,G0M0S0,299,-33.198713116351854
37,control,G0M0S1,0,-3.423103078097487
37,control,G0M0S1,75,-19.8573416179073
37,control,G0M0S1,150,-30.240737856307497
37,control,G0M0S1,225,-33.19279916375067
37,control,G0M0S1,299,-33.1987134051714
37,control,G0M1S0,0,-3.423103078097487
37,control,G0M1S0,75,-20.284513261621054
37,control,G0M1S0,150,-32.2598669982898
37,control,G0M1S0,225,-33.19850982129341
37,control,G0M1S0,299,-33.19871797168572
37,control,G0M1S1,0,-3.423103078097487
37,control,G0M1S1,75,-20.284713020353657
37,control,G0M1S1,150,-32.26018285180462
37,control,G0M1S1,225,-33.198512193390314
37,control,G0M1S1,299,-33.19871789358602
37,control,G1M0S0,0,-3.423103078097487
37,control,G1M0S0,75,-19.837542256497443
37,control,G1M0S0,150,-30.217445967499252
37,control,G1M0S0,225,-33.192848289026486
37,control,G1M0S0,299,-33.19871317216145
37,control,G1M0S1,0,-3.423103078097487
37,control,G1M0S1,75,-19.837693137632805
37,control,G1M0S1,150,-30.218164969297984
37,control,G1M0S1,225,-33.19286377115994
37,control,G1M0S1,299,-33.19871345852937
37,control,G1M1S0,0,-3.423103078097487
37,control,G1M1S0,75,-20.254664514481988
37,control,G1M1S0,150,-32.25822144876099
37,control,G1M1S0,225,-33.1985141617218
37,control,G1M1S0,299,-33.19871797228577
37,control,G1M1S1,0,-3.423103078097487
37,control,G1M1S1,75,-20.254867952833848
37,control,G1M1S1,150,-32.2585506888541
37,control,G1M1S1,225,-33.19851651118752
37,control,G1M1S1,299,-33.19871789389046
37,hessian,G0M0S0,0,-3.423103078097487
37,hessian,G0M0S0,75,-33.1972190539237
37,hessian,G0M0S0,150,-33.198717693064566
37,hessian,G0M0S0,225,-33.198718005011514
37,hessian,G0M0S0,299,-33.198718005076955
37,hessian,G0M0S1,0,-3.423103078097487
37,hessian,G0M0S1,75,-33.19723141206013
37,hessian,G0M0S1,150,-33.19871700103381
37,hessian,G0M0S1,225,-33.19871742904934
37,hessian,G0M0S1,299,-33.19871743097338
37,hessian,G0M1S0,0,-3.423103078097487
37,hessian,G0M1S0,75,-33.19854904114779
37,hessian,G0M1S0,150,-33.19871800260334
37,hessian,G0M1S0,225,-33.19871800507693
37,hessian,G0M1S0,299,-33.19871800507696
37,hessian,G0M1S1,0,-3.423103078097487
37,hessian,G0M1S1,75,-33.1985470352997
37,hessian,G0M1S1,150,-33.19871754220056
37,hessian,G0M1S1,225,-33.19871755819686
37,hessian,G0M1S1,299,-33.198717558253755
